OG0012896.0	OG0000471.2	OG0004710.2
-1.0528949484321255	-1.946193556304206	-1.077649896309218
OG0005079.0	OG0000749.2	OG0000154.251
-2.780908941753803	-0.3830777578812987	-1.7838866415536987
OG0010532.4	OG0000014.1	OG0000066.1
-1.7154858667557547	-0.4737308279347723	-1.097270360766624
OG0006453.1	OG0011193.0	OG0000088.3
-1.4532413295652276	-1.5717503892943052	-0.11434754870041268
OG0005620.0	OG0000014.1	OG0006828.0
-1.427401324629968	-0.4737308279347723	-0.9982698038611177
OG0004458.0	OG0000110.3	OG0011968.0
-1.2908858515287907	-0.4639470997597903	-1.0244431791767878
OG0000180.0	OG0006467.8	OG0004807.4
-0.15826835651750287	-2.2954821145835616	-0.27003400255307203
OG0003545.0	OG0006841.0	OG0000256.24
-1.3703403000726082	-2.687799537362322	-0.250165425587271
OG0011426.2	OG0004375.23	OG0000130.38
-2.612637459164005	-2.340075441597622	-0.1440103026915193
OG0000279.0	OG0003039.0	OG0005673.8
-0.7006381023484414	-1.222296244872902	-1.1357445085812596
OG0005017.1	OG0000272.36	OG0005285.0
-1.5942254220501242	-1.0174170530774094	-1.7898605425983316
OG0006004.0	OG0000110.3	OG0003971.6
-0.8748779394301761	-0.4639470997597903	-0.6857095160120039
OG0000302.34	OG0006469.8	OG0007165.4
-0.896200256842332	-2.2155797753822157	-0.2834919132312543
OG0005829.2	OG0004890.3	OG0000002.763
-0.8300749985576876	-2.38458370273713	-0.7257085158978973
OG0000214.0	OG0003042.54	OG0013961.0
-0.42953706897395905	-1.9094175236375577	-2.0661252582846443
OG0000044.1	OG0000002.1088	OG0005793.1
-0.6009930135276029	-0.8780562664895988	-1.515810298851733
OG0003843.12	OG0000599.0	OG0010609.0
-0.9991346425567468	-0.9312604093276949	-2.1539279703695424
OG0005696.4	OG0000711.2	OG0004280.1
-1.7833899312575583	-0.05304461335688118	-1.9445266641015684
OG0000154.2	OG0015302.0	OG0006856.0
-0.6887294085133586	-0.798868033092113	-0.6836225180802697
OG0005854.2	OG0010623.2	OG0000272.36
-1.1759246437484379	-2.888968687611256	-1.0174170530774094
OG0000290.0	OG0002490.40	OG0006269.0
-0.5907448533151622	-0.5606428215257433	-1.2098952586535459
OG0000034.305	OG0004280.1	OG0004412.2
-0.6588112275212595	-1.9445266641015684	-0.781404798449143
OG0000125.49	OG0008067.0	OG0004090.26
0.8343876146053895	-1.3562361456626577	-1.296190533473754
OG0007150.0	OG0005428.4	OG0000046.1
-1.1545701671488482	-0.6355396260397388	-0.4065984188743529
OG0000044.1	OG0011459.1	OG0005491.2
-0.6009930135276029	-1.855170479161191	-0.6310640678021001
OG0000509.168	OG0004241.1	OG0000364.1
-2.454822365384708	-1.4675334171342618	-0.7065117976244923
OG0005620.0	OG0003953.2	OG0000264.1
-1.427401324629968	-0.6931544996857175	-1.4799549759601824
OG0000279.0	OG0005354.1	OG0003192.0
-0.7006381023484414	-1.3625288601152412	-0.5127194706162739
OG0000359.28	OG0010735.2	OG0004090.26
-0.5942254220501242	-2.2276920250415966	-1.296190533473754
OG0000279.0	OG0005849.2	OG0006733.0
-0.7006381023484414	-1.3540217245972157	-0.7759597257820698
OG0004699.1	OG0005830.0	OG0000338.41
-1.5462453931483024	-2.3154505308161575	0.7966808083669082
OG0000302.34	OG0005621.0	OG0009877.2
-0.896200256842332	-2.3233715117570313	-1.4445764684381
OG0006857.0	OG0006828.0	OG0000364.1
-2.279984264917195	-0.9982698038611177	-0.7065117976244923
OG0007486.2	OG0006526.0	OG0000130.38
-2.168771306825942	-2.536168320460351	-0.1440103026915193
OG0000599.0	OG0006827.2	OG0003525.58
-0.9312604093276949	-1.4138838046624735	-3.3226496228048217
OG0005948.0	OG0000263.57	OG0005826.0
-1.6223764623642731	0.818932344010497	-1.425850039490298
OG0000180.0	OG0006229.0	OG0003835.22
-0.15826835651750287	-1.0445383960764985	-0.2937125877569264
OG0000785.2	OG0010772.2	OG0007803.0
-0.6060347243397574	-1.781900825629855	-1.2922985273242986
OG0003118.5	OG0005966.0	OG0000126.1
-1.2172559636048	-0.6840860345632576	-0.8815073741305954
OG0000302.34	OG0005428.4	OG0010624.0
-0.896200256842332	-0.6355396260397388	-2.4058336719490043
OG0006871.4	OG0000081.1
-1.3194055851186515	-0.890037746601182
OG0012273.1	OG0007526.0	OG0000081.1
-0.9919434451289415	-0.9632505235721317	-0.890037746601182
OG0000204.2	OG0011193.0	OG0003786.18
-0.7138285488929806	-1.5717503892943052	-0.9445266641015685
OG0006272.0	OG0000338.41	OG0003729.6
-0.9189331195081115	0.7966808083669082	-0.8033929559051822
OG0000320.0	OG0003847.24	OG0004951.0
-0.24348904385984163	-0.9697345571423307	-1.6144033039877546
OG0000110.3	OG0007772.0	OG0011481.0
-0.4639470997597903	-1.5432989689917949	-0.9677580688625061
OG0000276.72	OG0005569.4	OG0003610.0
-0.8999642788381562	-0.4113872934862137	-0.5247075499634715
OG0005335.0	OG0000431.12	OG0005931.4
-0.6808445421752973	-0.3122226226036953	-2.356236145662658
OG0000042.314	OG0009781.2	OG0005848.4
-0.2813863010245155	-2.8365012677171206	-2.9736956756480915
OG0007163.2	OG0000364.1	OG0004901.9
-2.0115879742752116	-0.7065117976244923	-2.0825300533208067
OG0002913.0	OG0000014.1	OG0012195.4
-0.9751130006868205	-0.4737308279347723	-2.589007712779105
OG0003543.0	OG0010648.5	OG0000147.0
-0.9186603725480612	-2.29689930039584	-1.5803532474685666
OG0006099.2	OG0000599.0	OG0006237.0
-1.9290611786565626	-0.9312604093276949	-1.1933047464682418
OG0003752.2	OG0005281.1	OG0000407.1
-0.5199417307727449	-1.9384311507319976	-0.9610020212024905
OG0013997.0	OG0000018.1	OG0004025.11
-2.594225422050124	-0.6106534638375021	-1.5141610331209452
OG0000599.0	OG0004590.28	OG0000066.328
-0.9312604093276949	-1.35070645303286	-1.121549296903336
OG0000062.12	OG0007191.0	OG0005968.0
-1.5538496598709068	-0.5536378881214055	-0.9842170027590725
OG0000294.0	OG0006312.0	OG0006873.3
-0.5213905315954883	-1.3562361456626577	-2.079478021209661
OG0007539.0	OG0000092.1	OG0003950.0
-1.4941090702700428	0.8123750005659496	-1.4293427796947094
OG0000042.314	OG0006208.0	OG0006086.0
-0.2813863010245155	-0.7324042781481208	-1.7036894392919077
OG0000059.133	OG0010096.2	OG0006817.2
-0.3735141370944932	-2.0309139934700595	-1.5920490827614273
OG0010622.0	OG0002855.2	OG0000407.1
-1.2684691629458418	-1.53658679618218	-0.9610020212024905
OG0007421.3	OG0005848.4	OG0000223.2
-2.2022399203681666	-2.9736956756480915	-0.3170671972827844
OG0003835.22	OG0003646.25	OG0000257.0
-0.2937125877569264	-1.7437139294149082	0.0001442622910945383
OG0000359.28	OG0007744.0	OG0007509.2
-0.5942254220501242	-0.24965075941584977	-0.24468509595490198
OG0000279.0	OG0003948.1	OG0003512.4
-0.7006381023484414	-1.0436459153546316	-1.1694201465224594
OG0007216.0	OG0010752.0	OG0000014.1
-1.2750878406843897	-1.1028370366411655	-0.4737308279347723
OG0012273.1	OG0000225.48	OG0003171.1
-0.9919434451289415	-0.3057883922321096	-1.1867215954566879
OG0004609.0	OG0006256.0	OG0000407.1
-0.8277685311745187	-0.9714308478032291	-0.9610020212024905
OG0006731.0	OG0000285.1	OG0005285.0
-1.088960414355713	-1.0528949484321255	-1.7898605425983316
OG0000869.2	OG0004631.4	OG0008237.0
-0.6755349936684583	-1.3632709872102522	-1.1025272127291215
OG0000002.1088	OG0000092.1	OG0007072.0
-0.8780562664895988	0.8123750005659496	-0.8001235331634196
OG0005639.0	OG0000188.1	OG0008981.0
-0.6458864075076233	-0.09449505685038438	-2.783886641553699
OG0003752.2	OG0000001.2052	OG0000257.0
-0.5199417307727449	-1.5357499660885958	0.0001442622910945383
OG0000290.0	OG0004170.0	OG0010976.0
-0.5907448533151622	-0.5043048373759311	-1.0046240265254476
OG0000018.1	OG0003835.22	OG0007348.0
-0.6106534638375021	-0.2937125877569264	-0.6064739677716448
OG0011336.0	OG0000409.24	OG0004053.9
-2.656535323845471	0.10447085776291738	-0.5907448533151622
OG0013004.2	OG0000183.0	OG0003610.0
-1.496142467422571	-0.002310160687201116	-0.5247075499634715
OG0005507.10	OG0006412.3	OG0000256.24
-1.0661252582846446	-1.2615347826602237	-0.250165425587271
OG0009091.4	OG0003061.8	OG0000336.0
-2.8593522068451582	-1.2139055323709569	-0.4330387576855113
OG0002627.62	OG0000285.1	OG0000066.328
-1.2958362805460346	-1.0528949484321255	-1.121549296903336
OG0012236.2	OG0007146.0	OG0000264.1
-2.1916561403685035	0.7562547427239061	-1.4799549759601824
OG0005639.0	OG0005151.29	OG0000409.24
-0.6458864075076233	-2.1202942337177118	0.10447085776291738
OG0000042.314	OG0005844.2	OG0010571.0
-0.2813863010245155	-2.8900377466011817	-1.0177091261710052
OG0004025.11	OG0000409.24	OG0005709.0
-1.5141610331209452	0.10447085776291738	-0.9241251330248723
OG0000584.0	OG0006388.0	OG0006384.2
1.6572284011610958	-2.6321816563938065	-0.47112867176187906
OG0010694.1	OG0006827.2	OG0000338.41
-2.049904905826314	-1.4138838046624735	0.7966808083669082
OG0004554.6	OG0013502.0	OG0000256.24
-0.7983661388303496	-2.0150825945730797	-0.250165425587271
OG0006311.0	OG0003543.0	OG0000125.49
-0.6436307862837749	-0.9186603725480612	0.8343876146053895
OG0005134.0	OG0000409.24
-0.9567955014348324	0.10447085776291738
OG0000034.305	OG0014990.0	OG0000066.1
-0.6588112275212595	-0.9459156071576208	-1.097270360766624
OG0000276.72	OG0011196.0	OG0006827.2
-0.8999642788381562	-1.0764324320674414	-1.4138838046624735
OG0000397.3	OG0000364.1	OG0004090.26
-2.1791879227712805	-0.7065117976244923	-1.296190533473754
OG0000062.12	OG0008570.0	OG0005027.0
-1.5538496598709068	-0.5916142085935863	-1.478748204630188
OG0000092.1	OG0007187.0	OG0006215.0
0.8123750005659496	-1.5812163614882615	-1.3259009714622862
OG0000749.2	OG0007962.0	OG0003298.30
-0.3830777578812987	-1.40621599473934	-1.2901800320230838
OG0006799.0	OG0000257.0	OG0012732.0
-1.0914176345211863	0.0001442622910945383	-1.0981966497492561
OG0012099.0	OG0004872.6	OG0000198.0
-2.4281775931667964	-0.09989639240287225	-0.3989691306511904
OG0007191.0	OG0006335.0	OG0000338.41
-0.5536378881214055	-1.234465253637023	0.7966808083669082
OG0006460.2	OG0006257.0	OG0000302.34
-0.5948789645486792	-1.4623560380701153	-0.896200256842332
OG0000711.2	OG0005734.0	OG0002401.1
-0.05304461335688118	-0.9151193464087035	-1.077649896309218
OG0000176.0	OG0009056.0	OG0004090.26
-0.33387969740416884	-1.48883561141615	-1.296190533473754
OG0000285.1	OG0009056.0	OG0006412.3
-1.0528949484321255	-1.48883561141615	-1.2615347826602237
OG0006099.2	OG0000175.4	OG0004125.0
-1.9290611786565626	-0.9548366483967755	-1.3100746891435733
OG0000180.0	OG0005869.0	OG0005765.0
-0.15826835651750287	-1.1218632333730527	-1.4623560380701153
OG0011953.0	OG0006871.4	OG0000407.1
-0.832899031036925	-1.3194055851186515	-0.9610020212024905
OG0006257.0	OG0000125.49	OG0005285.0
-1.4623560380701153	0.8343876146053895	-1.7898605425983316
OG0000711.2	OG0005691.3	OG0011193.0
-0.05304461335688118	-1.0180012584066676	-1.5717503892943052
OG0000584.0	OG0005079.0	OG0008960.0
1.6572284011610958	-2.780908941753803	-1.45600928033515
OG0004821.2	OG0000225.48	OG0004651.18
-1.5521563556379148	-0.3057883922321096	-1.4375255419036752
OG0000088.3	OG0006289.0	OG0006412.3
-0.11434754870041268	-1.6438561897747246	-1.2615347826602237
OG0005079.0	OG0011485.0	OG0000223.2
-2.780908941753803	-1.1440103026915194	-0.3170671972827844
OG0005756.2	OG0000420.0	OG0004623.10
-0.7228483893225074	-0.49045616203966397	-0.7986170641359458
OG0007809.2	OG0010762.2	OG0000264.1
-1.7408179196618128	-2.7670936989931696	-1.4799549759601824
OG0003843.12	OG0000606.2	OG0005956.0
-0.9991346425567468	-0.6443071024337754	-0.8285369439974191
OG0002913.0	OG0004590.28	OG0000223.2
-0.9751130006868205	-1.35070645303286	-0.3170671972827844
OG0007167.0	OG0002998.0	OG0000223.2
-1.3658714424749592	-0.8562147752913984	-0.3170671972827844
OG0010694.1	OG0000018.1	OG0004823.2
-2.049904905826314	-0.6106534638375021	-0.9905094970525475
OG0005612.2	OG0012195.4	OG0000120.105
-1.0356383367532653	-2.589007712779105	-0.5544851616978876
OG0000359.28	OG0007486.2	OG0010593.0
-0.5942254220501242	-2.168771306825942	-1.0174170530774094
OG0000225.48	OG0004256.2	OG0004910.0
-0.3057883922321096	-0.6113144925046861	-2.2632652555088026
OG0000183.0	OG0006215.0	OG0003072.2
-0.002310160687201116	-1.3259009714622862	-1.3932735249871873
OG0005134.0	OG0000223.2	OG0010593.0
-0.9567955014348324	-0.3170671972827844	-1.0174170530774094
OG0006799.0	OG0000183.0	OG0013275.0
-1.0914176345211863	-0.002310160687201116	-1.2039006722965686
OG0007987.0	OG0000126.1	OG0004501.15
-1.4516620244913798	-0.8815073741305954	-0.43070335443835533
OG0004699.1	OG0000126.1	OG0012267.0
-1.5462453931483024	-0.8815073741305954	-1.5100460986686943
OG0000062.12	OG0006274.0	OG0006412.3
-1.5538496598709068	-0.7013416844354848	-1.2615347826602237
OG0012829.2	OG0000336.0	OG0008204.0
-1.7631706645136003	-0.4330387576855113	-0.8173077024838097
OG0000180.0	OG0007216.0	OG0005973.7
-0.15826835651750287	-1.2750878406843897	-1.5294891648227245
OG0000062.12	OG0011746.0	OG0005619.0
-1.5538496598709068	-0.8807102316252489	-2.242635327614509
OG0006004.0	OG0000176.0	OG0006120.4
-0.8748779394301761	-0.33387969740416884	-1.8556925327369578
OG0002199.2	OG0005639.0	OG0000130.38
-2.248107861595691	-0.6458864075076233	-0.1440103026915193
OG0006400.2	OG0000364.1	OG0007165.4
-1.626379626754263	-0.7065117976244923	-0.2834919132312543
OG0000183.0	OG0000012.581	OG0005157.0
-0.002310160687201116	-0.4801562026905301	-0.5593666648384727
OG0000420.0	OG0008569.0	OG0013961.0
-0.49045616203966397	-1.2412704315421375	-2.0661252582846443
OG0005782.2	OG0004124.0	OG0000081.1
-1.7661119398257228	-0.6610907271910786	-0.890037746601182
OG0002261.32	OG0004554.6	OG0000081.1
-1.781900825629855	-0.7983661388303496	-0.890037746601182
OG0000294.0	OG0007809.2	OG0006231.0
-0.5213905315954883	-1.7408179196618128	-1.6633738342364643
OG0000750.0	OG0004037.0	OG0005659.6
-0.6604064990346017	-0.723086516754077	-1.9301603749313658
OG0000290.0	OG0005729.2	OG0003774.0
-0.5907448533151622	-1.6868702651621483	-0.4451656041058071
OG0012708.0	OG0000176.0	OG0008186.0
-1.3342434173206015	-0.33387969740416884	-1.6456606866214725
OG0008179.0	OG0006012.0	OG0000198.0
-1.9936660662779495	-2.096653165017793	-0.3989691306511904
OG0006459.10	OG0006450.8	OG0000256.24
-0.5211834709505849	-1.4177330466494877	-0.250165425587271
OG0008285.0	OG0004207.12	OG0000018.1
-1.3212069276437082	-1.3219280948873626	-0.6106534638375021
OG0006377.0	OG0000261.0	OG0012098.2
-0.5663995373741375	-0.7946074870103151	-0.34538115503887357
OG0000175.4	OG0013997.0	OG0004501.15
-0.9548366483967755	-2.594225422050124	-0.43070335443835533
OG0000062.12	OG0011164.2	OG0005852.2
-1.5538496598709068	-0.6943212567577125	-2.270207978440035
OG0005336.8	OG0000785.2	OG0003040.0
-2.4763376860395074	-0.6060347243397574	-1.1933047464682418
OG0000420.0	OG0005659.6	OG0013502.0
-0.49045616203966397	-1.9301603749313658	-2.0150825945730797
OG0008938.0	OG0000257.0	OG0005852.2
-0.6966576055126692	0.0001442622910945383	-2.270207978440035
OG0005829.2	OG0000407.1	OG0010606.0
-0.8300749985576876	-0.9610020212024905	-1.2915920165164037
OG0004287.3	OG0011403.0	OG0000014.1
-0.8458056750072103	-0.7938569303086269	-0.4737308279347723
OG0000263.57	OG0003511.4	OG0010637.3
0.818932344010497	-1.0655212410931172	-1.4398720239187364
OG0004608.0	OG0000431.12	OG0010593.0
-0.7715199016700826	-0.3122226226036953	-1.0174170530774094
OG0004362.4	OG0000785.2	OG0011140.0
-1.2172559636048	-0.6060347243397574	-1.7656213106623855
OG0000584.0	OG0004807.4	OG0014616.0
1.6572284011610958	-0.27003400255307203	-3.0493076402243706
OG0000294.0	OG0012273.1	OG0008603.0
-0.5213905315954883	-0.9919434451289415	-1.9833610578862109
OG0005845.2	OG0000364.1	OG0011466.0
-1.9822205874387653	-0.7065117976244923	-1.5786285669991056
OG0000042.314	OG0010694.1	OG0006120.4
-0.2813863010245155	-2.049904905826314	-1.8556925327369578
OG0000204.2	OG0007509.2	OG0007356.0
-0.7138285488929806	-0.24468509595490198	-1.3643848941302572
OG0009292.1	OG0004609.0	OG0000272.36
-2.0150825945730797	-0.8277685311745187	-1.0174170530774094
OG0009021.0	OG0006887.0	OG0000002.763
-1.6228207102633614	-1.0603972796439562	-0.7257085158978973
OG0000391.20	OG0005768.6	OG0004089.1
-0.35328433892264566	-1.4336231996788755	-0.545824106814198
OG0000359.28	OG0006141.8	OG0004285.1
-0.5942254220501242	-1.858305638035469	-0.8549095231975802
OG0005132.0	OG0000409.24	OG0006326.0
-0.7336032269754467	0.10447085776291738	-0.7911082249738468
OG0004621.4	OG0000285.1	OG0007721.6
-3.282087830355571	-1.0528949484321255	-1.554273296650016
OG0000204.2	OG0004610.1	OG0005931.4
-0.7138285488929806	-1.3075728019102923	-2.356236145662658
OG0005844.2	OG0000285.1	OG0004274.22
-2.8900377466011817	-1.0528949484321255	-1.521183470950585
OG0000785.2	OG0012704.0	OG0003769.4
-0.6060347243397574	-0.8967373733939153	-1.2078942943370952
OG0000257.0	OG0008960.0	OG0003375.2
0.0001442622910945383	-1.45600928033515	-0.9045481189143395
OG0006313.0	OG0000110.3	OG0005695.10
-1.626379626754263	-0.4639470997597903	-1.5868392244091865
OG0003061.8	OG0000034.305	OG0005793.1
-1.2139055323709569	-0.6588112275212595	-1.515810298851733
OG0000750.0	OG0000425.1	OG0003039.0
-0.6604064990346017	-1.257045243302508	-1.222296244872902
OG0008511.4	OG0004053.9	OG0000256.24
-1.8458056750072103	-0.5907448533151622	-0.250165425587271
OG0007033.0	OG0000018.1	OG0006873.3
-1.3168874781868323	-0.6106534638375021	-2.079478021209661
OG0000261.0	OG0005621.0	OG0006941.0
-0.7946074870103151	-2.3233715117570313	-1.0755200076409777
OG0004821.2	OG0000225.48	OG0003382.0
-1.5521563556379148	-0.3057883922321096	-0.6610907271910786
OG0007539.0	OG0000126.1	OG0011324.0
-1.4941090702700428	-0.8815073741305954	-2.8231666292155104
OG0000336.0	OG0005923.1	OG0004138.22
-0.4330387576855113	-0.952042892603345	-1.298317879704717
OG0007539.0	OG0006401.2	OG0000130.38
-1.4941090702700428	-0.9434164716336325	-0.1440103026915193
OG0000261.0	OG0006871.4	OG0006785.2
-0.7946074870103151	-1.3194055851186515	-1.0697546816853354
OG0004287.3	OG0012099.0	OG0000059.133
-0.8458056750072103	-2.4281775931667964	-0.3735141370944932
OG0005707.4	OG0000198.0	OG0003769.4
-2.086201035049304	-0.3989691306511904	-1.2078942943370952
OG0000359.28	OG0003102.40	OG0010624.0
-0.5942254220501242	-1.3176064889372687	-2.4058336719490043
OG0004531.2	OG0000034.305	OG0004089.1
-1.0185857004000316	-0.6588112275212595	-0.545824106814198
OG0007183.2	OG0000785.2	OG0013045.1
-0.8809758968577254	-0.6060347243397574	-1.3104324560495328
OG0000261.0	OG0005026.2	OG0000010.2
-0.7946074870103151	-1.5985879746361915	-0.3431833203506802
OG0005929.2	OG0000088.3	OG0006397.6
-1.1313132346778652	-0.11434754870041268	-1.7656213106623855
OG0005618.0	OG0000230.58	OG0006090.0
-0.981365825860949	-0.15136203809529378	-0.8677522017015602
OG0000294.0	OG0006194.0	OG0004554.6
-0.5213905315954883	-1.449690321244904	-0.7983661388303496
OG0008179.0	OG0000204.2	OG0006215.0
-1.9936660662779495	-0.7138285488929806	-1.3259009714622862
OG0005167.4	OG0000285.1	OG0005659.6
-1.9378782880922025	-1.0528949484321255	-1.9301603749313658
OG0008192.2	OG0010952.0	OG0000407.1
-2.353284338922646	-0.6217103469045492	-0.9610020212024905
OG0000048.122	OG0003661.0	OG0004380.22
-0.7157227819448722	-1.0072315692310758	-0.814513995871922
OG0008211.10	OG0005850.4	OG0000001.2899
-1.245711073270316	-1.479150349591925	-0.3641991832410402
OG0000004.1032	OG0000276.72	OG0007202.0
-2.023856359953367	-0.8999642788381562	-0.9498117766885221
OG0000059.133	OG0006469.8	OG0004124.0
-0.3735141370944932	-2.2155797753822157	-0.6610907271910786
OG0007473.0	OG0000263.57	OG0006206.2
-1.2622267227410604	0.818932344010497	-0.9151193464087035
OG0000320.0	OG0003953.2	OG0004876.0
-0.24348904385984163	-0.6931544996857175	-1.0171250391019384
OG0006440.2	OG0000302.34	OG0012694.0
-3.325539348439741	-0.896200256842332	-2.3233715117570313
OG0000290.0	OG0009091.4	OG0008570.0
-0.5907448533151622	-2.8593522068451582	-0.5916142085935863
OG0002959.32	OG0000092.1	OG0007411.0
-1.2088944295874708	0.8123750005659496	-1.0749120451200174
OG0000279.0	OG0011949.0	OG0005929.2
-0.7006381023484414	-0.7848805754827048	-1.1313132346778652
OG0004631.4	OG0009019.8	OG0000147.0
-1.3632709872102522	-1.749038426466781	-1.5803532474685666
OG0000320.0	OG0011403.0	OG0003786.18
-0.24348904385984163	-0.7938569303086269	-0.9445266641015685
OG0000323.172	OG0000130.38	OG0000010.2
-1.9907961726701602	-0.1440103026915193	-0.3431833203506802
OG0000180.0	OG0011403.0	OG0005426.10
-0.15826835651750287	-0.7938569303086269	-1.028263333263764
OG0006099.2	OG0003333.28	OG0000336.0
-1.9290611786565626	-1.3284348738289469	-0.4330387576855113
OG0000294.0	OG0001597.53	OG0006228.0
-0.5213905315954883	-0.6230428855222725	-1.1313132346778652
OG0000750.0	OG0004759.3	OG0014845.2
-0.6604064990346017	-1.8421801605211374	-0.8685422145209122
OG0005687.4	OG0004531.2	OG0000431.12
-1.550887680450584	-1.0185857004000316	-0.3122226226036953
OG0007250.0	OG0000062.12	OG0003091.24
-1.1584293626044828	-1.5538496598709068	-1.293005384291349
OG0010952.0	OG0007817.0	OG0000130.38
-0.6217103469045492	-1.8788519435246895	-0.1440103026915193
OG0000183.0	OG0004348.1	OG0004274.22
-0.002310160687201116	-0.45997273074249273	-1.521183470950585
OG0011007.2	OG0000230.58	OG0005617.0
-1.4465411903009064	-0.15136203809529378	-1.830331500476914
OG0000749.2	OG0003072.2	OG0000218.208
-0.3830777578812987	-1.3932735249871873	-1.7978644191101518
OG0000059.133	OG0005869.0	OG0007665.0
-0.3735141370944932	-1.1218632333730527	-0.7470999712999193
OG0005187.0	OG0000088.3	OG0004240.0
-1.5777669993169523	-0.11434754870041268	-2.130365444186607
OG0006021.0	OG0004699.1	OG0000276.72
-1.5942254220501242	-1.5462453931483024	-0.8999642788381562
OG0008507.1	OG0005667.0	OG0000014.1
-0.6588112275212595	-1.1626218402461934	-0.4737308279347723
OG0005134.0	OG0000059.133	OG0011467.0
-0.9567955014348324	-0.3735141370944932	-1.3269863847103913
OG0000188.1	OG0002490.40
-0.09449505685038438	-0.5606428215257433
OG0004537.8	OG0000359.28	OG0004240.0
-1.237863830098888	-0.5942254220501242	-2.130365444186607
OG0006268.0	OG0005428.4	OG0000046.1
-0.623265095001478	-0.6355396260397388	-0.4065984188743529
OG0004699.1	OG0000257.0	OG0006295.0
-1.5462453931483024	0.0001442622910945383	-1.9953907467474106
OG0004649.2	OG0004821.2	OG0000272.36
-0.48843075802752745	-1.5521563556379148	-1.0174170530774094
OG0000014.1	OG0006436.0	OG0012875.0
-0.4737308279347723	-1.148161027150656	-2.6447581560691176
OG0004754.7	OG0004274.22	OG0000256.24
-0.5625591756364571	-1.521183470950585	-0.250165425587271
OG0006017.0	OG0000338.41	OG0003729.6
-0.9751130006868205	0.7966808083669082	-0.8033929559051822
OG0007807.0	OG0014990.0	OG0000198.0
-0.9865020082510226	-0.9459156071576208	-0.3989691306511904
OG0005707.4	OG0003091.24	OG0000130.38
-2.086201035049304	-1.293005384291349	-0.1440103026915193
OG0000869.2	OG0007183.2	OG0003261.23
-0.6755349936684583	-0.8809758968577254	-1.2371834740188945
OG0004207.12	OG0000092.1	OG0007436.0
-1.3219280948873626	0.8123750005659496	-1.4449691988177917
OG0000294.0	OG0011489.0	OG0005935.0
-0.5213905315954883	-2.7858751946471525	-0.17673977176655636
OG0000175.4	OG0011170.0	OG0004375.23
-0.9548366483967755	-1.5649048483799028	-2.340075441597622
OG0013512.2	OG0000431.12	OG0002401.1
-2.079478021209661	-0.3122226226036953	-1.077649896309218
OG0000092.1	OG0006725.0	OG0004089.1
0.8123750005659496	-1.6556259667142674	-0.545824106814198
OG0003761.0	OG0009073.4	OG0000272.36
-1.3481331652347563	0.0882773096804519	-1.0174170530774094
OG0000285.1	OG0005584.0	OG0006450.8
-1.0528949484321255	-0.4868124796291447	-1.4177330466494877
OG0000359.28	OG0004621.4	OG0009781.2
-0.5942254220501242	-3.282087830355571	-2.8365012677171206
OG0006102.2	OG0013522.0	OG0000256.24
-1.6429547870331924	-1.4441838449383604	-0.250165425587271
OG0006436.0	OG0008196.2	OG0000338.41
-1.148161027150656	-2.840629153339797	0.7966808083669082
OG0009847.2	OG0000110.3	OG0006867.4
-2.888968687611256	-0.4639470997597903	-1.6139616401113863
OG0014798.0	OG0000431.12	OG0007453.2
-1.2307360433712302	-0.3122226226036953	-1.945082080871042
OG0000302.34	OG0006390.0	OG0010708.0
-0.896200256842332	-1.547088335060036	-1.7636604608316264
OG0012195.4	OG0008570.0	OG0000130.38
-2.589007712779105	-0.5916142085935863	-0.1440103026915193
OG0000176.0	OG0004160.0	OG0004409.0
-0.33387969740416884	0.17005323530230423	-1.0877333719335505
OG0006427.12	OG0004504.4	OG0000409.24
-2.0837526763099867	-2.6366606883705206	0.10447085776291738
OG0014849.0	OG0005639.0	OG0000599.0
-2.0121698234627274	-0.6458864075076233	-0.9312604093276949
OG0000403.25	OG0005850.4	OG0009840.2
-0.4597742994044606	-1.479150349591925	-1.8023861903089258
OG0000183.0	OG0008540.0	OG0005973.7
-0.002310160687201116	-1.3342434173206015	-1.5294891648227245
OG0000160.4	OG0003375.2	OG0009050.10
-0.030913993470059714	-0.9045481189143395	-2.0005771934627457
OG0008431.6	OG0004740.12	OG0000034.305
-2.8437328369481967	-1.3643848941302572	-0.6588112275212595
OG0000154.2	OG0011320.4	OG0007817.0
-0.6887294085133586	-2.2848973639423953	-1.8788519435246895
OG0005132.0	OG0003938.8	OG0000285.1
-0.7336032269754467	-1.3695945285176767	-1.0528949484321255
OG0004043.1	OG0006857.0	OG0000081.1
-1.1995866873612426	-2.279984264917195	-0.890037746601182
OG0005569.4	OG0000285.1	OG0007509.2
-0.4113872934862137	-1.0528949484321255	-0.24468509595490198
OG0006453.1	OG0006019.2	OG0000785.2
-1.4532413295652276	-1.220614193801064	-0.6060347243397574
OG0005977.0	OG0005923.1	OG0000130.38
-1.2926519125167302	-0.952042892603345	-0.1440103026915193
OG0011367.0	OG0000606.2	OG0005691.3
-1.5075827599241425	-0.6443071024337754	-1.0180012584066676
OG0000183.0	OG0005398.16	OG0004160.0
-0.002310160687201116	-1.931810741221032	0.17005323530230423
OG0006857.0	OG0000225.48	OG0006003.0
-2.279984264917195	-0.3057883922321096	-0.8562147752913984
OG0003775.0	OG0005384.1	OG0000246.0
-0.8074270586130774	-2.454822365384708	-0.5324074912870507
