OG0001643.24	OG0001566.2	OG0001698.26	OG0000027.457
-1.1587514286937521	-1.0540927027897475	-1.2039006722965686	-0.9018499789079885
OG0001463.24	OG0019040.0	OG0001130.24	OG0000018.289	OG0002081.0
-1.3132977897439224	-1.4671344968936753	-0.4635491698052915	-0.18885782633069192	-0.7796700451204445
OG0000765.3	OG0014678.1	OG0001778.24	OG0000006.561	OG0000780.24
-1.367731784500487	-3.792456935011099	0.4137023887821764	-0.17266872938773947	-0.6954889581900472
OG0001243.24	OG0006922.0	OG0001669.0	OG0000006.561	OG0001801.0
-1.2436598477481473	-2.5220118918983485	-0.2819124160394832	-0.17266872938773947	-0.9384311507319972
OG0001077.24	OG0001230.26	OG0000038.0	OG0001066.26
-1.9982698038611177	-0.938984225318372	-0.5428785420499038	-1.045431429247006
OG0000010.475	OG0001391.24	OG0001434.24	OG0001938.0	OG0013973.0
0.007339046008161679	-1.7715199016700827	-1.2494792448176701	-0.9029286294560968	-1.3353351275814656
OG0002015.0	OG0001429.24	OG0016916.0	OG0000038.0	OG0001219.24
-1.6272707293402764	-0.668180151977398	-2.012751907408848	-0.5428785420499038	-1.2463954637200048
OG0001403.24	OG0000479.1	OG0000002.1788	OG0000548.29
-1.132261648237312	-1.048113850300326	0.2893623404769398	-1.3614163847683378
OG0020885.0	OG0002006.0	OG0000082.1	OG0001886.0	OG0001028.24
-1.0445383960764985	-1.1886933885302189	-0.853866171106625	-0.548986757056027	-0.9235777245413976
OG0000405.0	OG0008289.10	OG0001541.1	OG0000038.0	OG0001289.1
-0.8079321155203496	-1.6947882239218117	-0.3289784324065124	-0.5428785420499038	-1.774971916745951
OG0002050.0	OG0000010.475	OG0001330.24	OG0001963.0	OG0019409.0
-1.1440103026915194	0.007339046008161679	-0.23276896297612443	-0.6501818280241396	-2.186393225126173
OG0000010.475	OG0001418.30	OG0006939.0	OG0001051.24	OG0002114.0
0.007339046008161679	-0.6139616401113864	-1.4675334171342618	-1.2937125877569264	-1.6924548981004137
OG0000054.0	OG0000775.24	OG0000396.79	OG0000993.25	OG0000104.85
-0.11450372678347603	-0.9362209702294287	-1.6452093507689292	-0.9373256372366076	-1.1992553760632225
OG0001103.24	OG0000018.289	OG0001074.2	OG0000609.44
-1.5799218840206262	-0.18885782633069192	-1.7269019108215087	-1.1370130908049096
OG0000862.34	OG0001277.24	OG0000032.252	OG0000377.2
-1.3136563569238193	-1.8099541131055612	-0.3082871842179762	-0.7926068695416644
OG0012317.2	OG0002332.0	OG0000018.289	OG0001311.5	OG0001141.24
-3.9227023027664245	-1.9126729482025246	-0.18885782633069192	-1.2202780187929276	-0.7938569303086269
OG0007561.6	OG0001096.1	OG0000683.0	OG0000056.0	OG0001422.30
-2.1661788622094176	-1.7725053491406988	-0.10005101381032842	0.25229454120183664	-0.8277685311745187
OG0000941.24	OG0001735.3	OG0000513.32	OG0000018.289
-0.5399389790226586	-2.0588936890535687	-0.6588112275212595	-0.18885782633069192
OG0001087.24	OG0006926.0	OG0001410.24	OG0000006.561	OG0002071.0
-0.8218909239056749	-1.7983661388303496	-1.3125809226281095	-0.17266872938773947	-0.6783027547876463
OG0000101.90	OG0011986.10	OG0002155.0	OG0000006.561	OG0000826.25
-1.5182877379966961	-1.911586990273275	-1.5311560570253626	-0.17266872938773947	-0.8344417455388263
OG0000010.475	OG0001540.26	OG0001457.24	OG0000677.1	OG0017954.0
0.007339046008161679	-0.8701235391668696	-1.2712522745702424	-1.0715728231243147	-2.083141235300246
OG0000097.1	OG0002154.0	OG0000082.1	OG0014817.2	OG0001674.0
-1.1542490330260111	-0.7319249774656762	-0.853866171106625	-1.0206331138782188	-1.4540316308947074
OG0000010.475	OG0000776.26	OG0000019.257	OG0001411.26	OG0014669.4
0.007339046008161679	-1.2042330522176077	-0.6794575575715407	-1.1090475285429775	-1.810966175609983
OG0001382.24	OG0006199.1	OG0001126.24	OG0002141.0	OG0000001.1420
-1.600774207879062	-2.5030775339919287	-1.157463595498761	-1.1256358091751368	-0.01727103870140411
OG0000054.0	OG0001071.1	OG0001231.24	OG0015219.0	OG0002075.0
-0.11450372678347603	-0.9859304174983441	-0.7558436043718957	-1.8216359181531967	-1.0223903553145803
OG0001666.14	OG0002136.0	OG0001538.6	OG0000001.1420	OG0007883.4
-1.2695122007362238	-0.8008773579863994	-0.48822837392943463	-0.01727103870140411	-1.99136969485656
OG0000004.888	OG0000002.1788	OG0002006.0	OG0001861.0
-1.2375236119530149	0.2893623404769398	-1.1886933885302189	-0.6099927379084407
OG0001367.24	OG0000002.1788	OG0001661.0	OG0001172.24
-1.1733193246821423	0.2893623404769398	-0.6001179899733253	-1.4096614668209126
OG0001042.5	OG0000010.475	OG0000101.90	OG0017903.2	OG0001462.24
-0.8280246233099011	0.007339046008161679	-1.5182877379966961	-2.5538496598709073	-2.3147325934831584
OG0001915.0	OG0020747.0	OG0000781.28	OG0000018.289	OG0000609.44
-1.0908029370083125	-1.3057883922321096	-1.8884344550404824	-0.18885782633069192	-1.1370130908049096
OG0020424.0	OG0000018.289	OG0001723.0	OG0000739.15	OG0001172.24
-1.5998993169845188	-0.18885782633069192	-1.396688189399952	-0.807679564965501	-1.4096614668209126
OG0000002.1788	OG0000830.1	OG0001139.24	OG0000894.25
0.2893623404769398	-1.0144995696951151	-1.3789444967002604	-1.168771306825942
OG0002152.0	OG0001410.24	OG0000018.289	OG0005053.13	OG0000803.36
-0.6943212567577125	-1.3125809226281095	-0.18885782633069192	-4.175272872767897	-1.7466157641999256
OG0000405.0	OG0013999.2	OG0002056.0	OG0001636.12	OG0000006.561
-0.8079321155203496	-2.132261648237312	-0.8193428924399235	-1.4277894066876917	-0.17266872938773947
OG0000007.976	OG0001296.24	OG0001314.1	OG0010657.2	OG0002161.0
-0.24982229440694287	-1.0505024187944279	0.3674828981388679	-2.4453620361356414	-0.05110017933369812
OG0011327.4	OG0002135.0	OG0000577.54	OG0001371.24	OG0000056.0
-2.7553564542606015	-0.5521563556379148	-1.874084450525277	-1.1000510138103283	0.25229454120183664
OG0001550.0	OG0001081.24	OG0000056.0	OG0000369.1	OG0011934.2
-1.0794780212096609	-1.1890222828758559	0.25229454120183664	-0.4965494909944312	-2.23242994404826
OG0000054.0	OG0000765.3	OG0000441.96	OG0000704.0
-0.11450372678347603	-1.367731784500487	-1.2440015162022935	-1.0273808609918476
OG0016059.0	OG0002083.0	OG0001420.22	OG0000082.1	OG0001483.24
-2.5521563556379148	-0.3402580727822305	0.5647195944430954	-0.853866171106625	-1.5691795034802287
OG0002252.0	OG0014676.4	OG0001885.0	OG0000032.252	OG0000518.24
-0.9700171337842857	-2.2688167584278	-1.077649896309218	-0.3082871842179762	-0.7720125412654069
OG0011248.0	OG0000010.475	OG0001086.0	OG0001870.2	OG0000323.43
-2.7602353734890537	0.007339046008161679	-0.5872726614083572	-0.8876334769274369	-1.4647432890961618
OG0001301.24	OG0018394.0	OG0000026.45	OG0001512.12	OG0001384.1
-0.8945901059599186	-3.535164473702311	-0.1413028099616662	-0.49960583358420474	-1.25256963166354
OG0001179.24	OG0000011.1	OG0013542.6	OG0001374.1	OG0001943.0
-1.058593158890855	0.5140970048942337	-1.704629612046516	-1.1949552386295972	-1.6020875398230947
OG0000054.0	OG0001947.0	OG0013565.5	OG0001132.24	OG0002141.0
-0.11450372678347603	-1.7326439882161124	-1.386845571568701	-1.443791328260415	-1.1256358091751368
OG0001471.24	OG0001043.2	OG0001429.24	OG0000026.45
-1.1635910677202619	-1.0457292298551206	-0.668180151977398	-0.1413028099616662
OG0000002.1788	OG0001405.24	OG0001069.28	OG0006911.3	OG0001210.24
0.2893623404769398	-1.037413961643117	-1.144329165559629	-3.1328942704973453	-0.8094483479677298
OG0001486.1	OG0002042.0	OG0000082.1	OG0002007.0
-1.5898760215870733	-0.19479010441767403	-0.853866171106625	-1.0522964439469233
OG0007651.0	OG0000678.1	OG0000441.96	OG0001997.0	OG0000056.0
-1.1755987214515837	-0.951205819739195	-1.2440015162022935	-0.17837141075622645	0.25229454120183664
OG0001367.24	OG0000026.45	OG0002098.0	OG0002058.0
-1.1733193246821423	-0.1413028099616662	-1.0206331138782188	-1.13764780046798
OG0010847.0	OG0001859.0	OG0000889.0	OG0000018.289	OG0001118.24
-1.7898605425983316	-1.3529157873710465	-0.9340141705014147	-0.18885782633069192	-1.3744489489206877
OG0011914.6	OG0000941.24	OG0001122.1	OG0001009.24	OG0000001.1420
-1.6569902174456101	-0.5399389790226586	-1.6095524220066895	0.3057954614204903	-0.01727103870140411
OG0000002.1788	OG0002124.0	OG0001275.26	OG0001242.28	OG0013599.5
0.2893623404769398	-0.9224835302979048	-1.7695510237924936	-1.2764851241261952	-1.6286084160757879
OG0007940.2	OG0000664.3	OG0002017.0	OG0000863.32	OG0000082.1
-2.972562817293149	-1.0619024389259069	-0.6929212614601847	-0.9751130006868205	-0.853866171106625
OG0020750.0	OG0001140.24	OG0001057.24	OG0000056.0	OG0001180.24
-2.729291666280785	-0.750979489714035	-2.0291463456595165	0.25229454120183664	-1.1159100908664668
OG0001921.0	OG0001375.24	OG0016273.0	OG0002080.0	OG0000012.918
-0.4894431045997583	-1.1785346761941748	0.25713134077342537	-0.8831029817117376	-0.17576167339628612
OG0001191.24	OG0000724.26	OG0000056.0	OG0002108.0	OG0013887.2
-1.2042330522176077	-0.320846479161911	0.25229454120183664	-0.2954821145835615	-3.381874132790407
OG0001819.6	OG0014638.1	OG0000038.0	OG0001160.24	OG0001135.4
-0.496142467422571	-1.8114724732255982	-0.5428785420499038	-1.343732465205711	-0.5784131268372943
OG0001142.24	OG0001914.4	OG0001452.24	OG0006678.4	OG0000082.1
-1.4671344968936753	-0.9587570177681186	-0.007521587332542789	-2.772012541265407	-0.853866171106625
OG0000011.1	OG0001938.0	OG0007621.8	OG0001372.24	OG0000165.49
0.5140970048942337	-0.9029286294560968	-2.9105018491608976	-1.6803820657998387	-0.7636604608316264
OG0000007.976	OG0000846.25	OG0010045.0	OG0000920.27	OG0002082.0
-0.24982229440694287	-0.9959660987155103	-2.5487756978733103	-0.7131188522118385	-0.1832774289986982
OG0001196.1	OG0000236.122	OG0000038.0	OG0002061.0
-1.25773503295987	-0.04572922985512066	-0.5428785420499038	-0.8823049573302454
OG0001417.24	OG0000816.36	OG0000038.0	OG0002073.0	OG0008268.0
-1.001732273621237	-1.1143475487004126	-0.5428785420499038	-0.6707041518974848	-1.0709665213541435
OG0002040.0	OG0001054.1	OG0001371.24	OG0000032.252	OG0013887.2
-0.5282402583466159	-0.6506347224057867	-1.1000510138103283	-0.3082871842179762	-3.381874132790407
OG0012660.2	OG0002231.0	OG0002129.0	OG0002086.0	OG0000018.289
-1.2192699635236235	-1.4386983058546305	-0.6857095160120039	-1.624599071093643	-0.18885782633069192
OG0000372.92	OG0000152.31	OG0005476.18	OG0000018.289	OG0000986.24
-0.7916076002093239	-1.1174743272128007	-2.3269863847103918	-0.18885782633069192	-1.0147910526824464
OG0001429.24	OG0001953.2	OG0001462.24	OG0000056.0	OG0020468.0
-0.668180151977398	-1.7764538840471817	-2.3147325934831584	0.25229454120183664	-2.5319902259071676
OG0000684.0	OG0000012.918	OG0001958.0	OG0001028.24
-0.8259771579445865	-0.17576167339628612	-0.30918065984007337	-0.9235777245413976
OG0001234.24	OG0002066.0	OG0012660.2	OG0000038.0	OG0001336.24
0.7858434550071156	-0.67116353577046	-1.2192699635236235	-0.5428785420499038	-1.24913627678066
OG0000054.0	OG0017078.2	OG0002008.0	OG0000735.1	OG0001244.24
-0.11450372678347603	-1.2068948519411222	-1.058593158890855	-1.0436459153546316	-1.0794780212096609
OG0000002.1788	OG0017978.2	OG0001233.24	OG0000563.47	OG0001028.24
0.2893623404769398	-3.080698059371917	-1.22431729826094	-0.9348413248714532	-0.9235777245413976
OG0001071.1	OG0001373.1	OG0001081.24	OG0004634.3	OG0000082.1
-0.9859304174983441	-1.3011592297927905	-1.1890222828758559	-2.8426975336810263	-0.853866171106625
OG0010149.0	OG0001870.2	OG0001087.24	OG0000438.1	OG0000018.289
-2.4675334171342618	-0.8876334769274369	-0.8218909239056749	-1.3190455863542412	-0.18885782633069192
OG0000054.0	OG0000501.29	OG0000209.146	OG0000369.1
-0.11450372678347603	-1.1143475487004126	-0.4077462998850927	-0.4965494909944312
OG0000002.1788	OG0015151.0	OG0001452.24	OG0000833.0	OG0001419.3
0.2893623404769398	-2.0570914464195833	-0.007521587332542789	-1.1275258029487878	-1.0914176345211863
OG0002124.0	OG0002041.0	OG0001993.0	OG0014718.0	OG0000056.0
-0.9224835302979048	-0.6413786861684825	-0.9807962660269074	-1.6882643980207304	0.25229454120183664
OG0000007.976	OG0002172.0	OG0001096.1	OG0002041.0	OG0014720.2
-0.24982229440694287	-0.7022803279564871	-1.7725053491406988	-0.6413786861684825	-1.4807600513387131
OG0001586.3	OG0016066.0	OG0001082.24	OG0001462.24	OG0000012.918
-0.8471027128010276	-1.0223903553145803	-1.2426353276145088	-2.3147325934831584	-0.17576167339628612
OG0000054.0	OG0002130.0	OG0000933.24	OG0001512.12
-0.11450372678347603	-0.5631985264294997	-0.3923264396509436	-0.49960583358420474
OG0000007.976	OG0001408.24	OG0007658.2	OG0001053.24	OG0001118.24
-0.24982229440694287	-1.4085120616020568	-2.0034666297197794	-0.917842440914574	-1.3744489489206877
OG0001067.24	OG0000010.475	OG0002107.0	OG0009193.0	OG0002081.0
-0.97171375692089	0.007339046008161679	-0.997693532616831	-1.5829441401868507	-0.7796700451204445
OG0002165.0	OG0000082.1	OG0000339.0	OG0001063.0
-0.9965416802275889	-0.853866171106625	-0.2820878303555713	-0.35052249446826406
OG0002035.0	OG0000010.475	OG0001134.24	OG0017888.0	OG0000709.10
-0.19050323599911453	0.007339046008161679	-1.8323851592448888	-2.7769482116315585	-0.4967530458506262
OG0000097.1	OG0001868.2	OG0015224.0	OG0000018.289	OG0000455.62
-1.1542490330260111	-1.097270360766624	-1.8986188576449754	-0.18885782633069192	-1.5627722610870904
OG0000931.1	OG0000639.0	OG0000056.0	OG0014747.1	OG0001100.24
-0.9241251330248723	-0.1305233660345985	0.25229454120183664	-1.8556925327369578	-1.100669665209555
OG0000011.1	OG0001340.24	OG0001008.28	OG0002167.0
0.5140970048942337	-1.3386152238202416	-1.1491205849119288	-1.478346171733372
OG0001179.24	OG0000097.1	OG0006062.24	OG0001186.24	OG0000006.561
-1.058593158890855	-1.1542490330260111	-2.7027498788282935	-0.752437002928646	-0.17266872938773947
OG0001516.22	OG0000815.24	OG0012950.0	OG0000082.1	OG0002292.0
-1.3729535406075914	-1.1661788622094176	-2.532824877385981	-0.853866171106625	-0.6434054180038683
OG0002075.0	OG0001865.0	OG0000831.11	OG0000012.918	OG0000000.585
-1.0223903553145803	-0.42585003949029804	-1.427401324629968	-0.17576167339628612	-1.2246544159259602
OG0000482.64	OG0001447.24	OG0001038.1	OG0000032.252
-0.49899404685899096	-0.43869830585463065	-0.5977144081300041	-0.3082871842179762
OG0000929.1	OG0000861.24	OG0000936.24	OG0000006.561
-1.5428785420499038	-0.7195187256993765	-1.1319454411037966	-0.17266872938773947
OG0000591.2	OG0015411.0	OG0001162.22	OG0000006.561	OG0000974.2
-0.8398542745954207	1.317940751505978	-0.5378429521526054	-0.17266872938773947	-0.9340141705014147
OG0000413.2	OG0008678.1	OG0000012.918	OG0001255.26	OG0000537.8
-1.2799842649171953	-1.8160371651574052	-0.17576167339628612	-1.376694971752464	-0.7223722523409946
OG0001453.1	OG0017933.2	OG0001101.24	OG0002176.0	OG0000032.252
-0.9825056205407275	-3.189680296588923	-1.2172559636048	-0.6266023508057881	-0.3082871842179762
OG0000026.45	OG0001128.24	OG0000900.25	OG0000360.67	OG0016180.0
-0.1413028099616662	-1.518701058452435	-1.2515387669959646	-1.473530495359169	-1.2529134169721818
OG0002084.0	OG0000026.45	OG0000863.32	OG0001167.24
-0.5728229453178999	-0.1413028099616662	-0.9751130006868205	-1.4779442508390357
OG0001868.2	OG0001452.24	OG0000001.1420	OG0015246.3	OG0000850.12
-1.097270360766624	-0.007521587332542789	-0.01727103870140411	-2.106560122683883	-0.8903051351740702
OG0000847.24	OG0001795.0	OG0000001.1420	OG0000699.1
-1.50635266602479	-0.5540614627107339	-0.01727103870140411	-0.8178162308785316
OG0014636.1	OG0000479.1	OG0002097.0	OG0000082.1	OG0001926.0
-1.994240730711315	-1.048113850300326	-0.5777669993169522	-0.853866171106625	-1.405069330187608
OG0000004.888	OG0001937.2	OG0000026.45	OG0015224.0	OG0002236.0
-1.2375236119530149	-1.766602735898117	-0.1413028099616662	-1.8986188576449754	-0.5521563556379148
OG0002146.0	OG0001996.0	OG0008680.0	OG0000012.918	OG0001448.24
-0.8491804017878668	-0.9434164716336325	-1.8426975336810263	-0.17576167339628612	-0.703219582573575
OG0000567.0	OG0001080.1	OG0016206.4	OG0000082.1	OG0000992.0
-0.6709338255493094	1.1629189615457785	-1.3320624720210756	-0.853866171106625	-0.36123105558305013
OG0000945.1	OG0001666.14	OG0008781.6	OG0000577.54	OG0000001.1420
-1.1571418167440228	-1.2695122007362238	-2.67116353577046	-1.874084450525277	-0.01727103870140411
OG0008680.0	OG0000789.1	OG0001175.1	OG0001302.24	OG0000012.918
-1.8426975336810263	-1.6882643980207304	-0.7705351268599081	-1.3154505308161575	-0.17576167339628612
OG0002031.0	OG0000562.130	OG0001517.22	OG0000592.34	OG0000006.561
-0.9409216577987469	-1.7417826104639822	-1.1031469271032934	-0.6237096166629484	-0.17266872938773947
OG0000702.24	OG0001145.3	OG0001129.24	OG0000001.1420	OG0020435.0
-1.9674759343078005	-1.2782336336613846	-1.4876213919244545	-0.01727103870140411	-0.9373256372366076
OG0001299.24	OG0002210.0	OG0013860.0	OG0000012.918	OG0000706.25
-0.9621258343388799	-0.8086900325542714	-1.9994230373684796	-0.17576167339628612	-0.8622341919041214
OG0010131.2	OG0001085.24	OG0000018.289	OG0001849.0	OG0000962.24
-1.613520111403766	-1.1475216763576135	-0.18885782633069192	-0.7816527907215007	-1.3433663454116158
OG0000054.0	OG0006950.4	OG0001853.0	OG0001305.24	OG0000247.29
-0.11450372678347603	-2.6610907271910786	-1.046325015550513	-1.2754370346933293	-1.5245000127350494
OG0000797.20	OG0001148.24	OG0006933.0	OG0001057.24	OG0000006.561
-1.0406749607608679	-1.7480688733114134	-2.202903991745088	-2.0291463456595165	-0.17266872938773947
OG0000010.475	OG0000820.2	OG0000397.30	OG0000831.11	OG0012725.2
0.007339046008161679	-0.6833908156721769	-1.140189435198705	-1.427401324629968	-1.9873598192212296
OG0000007.976	OG0001666.14	OG0001368.24	OG0009139.0	OG0002203.0
-0.24982229440694287	-1.2695122007362238	-0.9928044985957962	-2.0837526763099867	-0.7157227819448722
OG0000698.19	OG0015323.0	OG0001181.24	OG0001283.1	OG0000001.1420
-1.3947901559188582	-1.561068458065455	-0.8627588082884077	-1.1561769108731044	-0.01727103870140411
OG0001403.24	OG0001414.24	OG0001723.0	OG0000006.561	OG0000624.160
-1.132261648237312	0.12446048627433613	-1.396688189399952	-0.17266872938773947	-2.2905328986118283
OG0013491.2	OG0001288.1	OG0001480.22	OG0001174.24	OG0000006.561
-2.951205819739195	-0.6771488756244091	-1.6029637591278236	-0.9765317194960946	-0.17266872938773947
OG0013549.2	OG0001845.2	OG0001943.0	OG0000056.0	OG0001257.24
-2.0954195650786827	-0.754869468588167	-1.6020875398230947	0.25229454120183664	-0.9770995978899212
OG0001413.1	OG0001120.26	OG0001054.1	OG0000056.0
-1.3699673661062333	-1.3057883922321096	-0.6506347224057867	0.25229454120183664
OG0000736.0	OG0005332.0	OG0002123.0	OG0000001.1420	OG0002081.0
-0.68478158863421	-1.5479317697761892	-0.5391002028124681	-0.01727103870140411	-0.7796700451204445
OG0001061.24	OG0001495.2	OG0009987.2	OG0000735.1	OG0000018.289
-1.4219791086976907	-1.4394806784556318	0.08420036167465528	-1.0436459153546316	-0.18885782633069192
OG0001386.24	OG0000026.45	OG0001124.24	OG0001723.0	OG0020756.0
-0.6115349027168463	-0.1413028099616662	-1.2368434162587132	-1.396688189399952	-1.4707287562940685
OG0000010.475	OG0000914.30	OG0001051.24	OG0000814.1
0.007339046008161679	-0.78413506084676	-1.2937125877569264	-0.6228207102633614
OG0001228.1	OG0001868.2	OG0002110.0	OG0000082.1	OG0008725.7
-1.0300298988406835	-1.097270360766624	-0.8929817501178796	-0.853866171106625	-0.18622906798417532
OG0001961.2	OG0000704.0	OG0000026.45	OG0000278.126	OG0013483.4
-1.0926478158286288	-1.0273808609918476	-0.1413028099616662	-1.9230305236848892	-1.4655399180732716
OG0001169.24	OG0000002.1788	OG0000386.0	OG0001184.24
-1.2598063829795652	0.2893623404769398	-0.5075827599241425	-1.2185983177755109
OG0001921.0	OG0002158.0	OG0008246.0	OG0000018.289	OG0000990.0
-0.4894431045997583	-0.5659723253364025	-2.7112280327525977	-0.18885782633069192	-0.5141610331209452
OG0001550.0	OG0007327.2	OG0001331.24	OG0000889.0	OG0000001.1420
-1.0794780212096609	-2.5145731728297585	-0.23463499245019467	-0.9340141705014147	-0.01727103870140411
OG0002045.0	OG0000635.48	OG0000082.1	OG0000592.34	OG0013450.0
-1.1558554189406567	-1.5563933485243853	-0.853866171106625	-0.6237096166629484	-2.0040452120579486
OG0001299.24	OG0001292.1	OG0000026.45	OG0002161.0
-0.9621258343388799	-1.3147325934831586	-0.1413028099616662	-0.05110017933369812
OG0001936.0	OG0006972.4	OG0000784.0	OG0000010.475	OG0000730.24
-1.478346171733372	-2.072786191607015	-0.862496476250065	0.007339046008161679	-0.42488133265145234
OG0013553.2	OG0001538.6	OG0001414.24	OG0001066.26	OG0000032.252
-1.2426353276145088	-0.48822837392943463	0.12446048627433613	-1.045431429247006	-0.3082871842179762
OG0000002.1788	OG0001583.18	OG0000538.0	OG0012638.0	OG0001050.0
0.2893623404769398	-0.5711072382140845	-0.9129445654566243	-1.180822334457232	-0.39137997563950755
OG0001445.24	OG0015411.0	OG0001880.0	OG0000006.561	OG0001160.24
-0.9962538607671053	1.317940751505978	-0.84295628985442	-0.17266872938773947	-1.343732465205711
OG0001039.1	OG0001878.2	OG0000032.252	OG0001184.24	OG0014016.2
-0.7582818254032986	-1.6073528560357366	-0.3082871842179762	-1.2185983177755109	-1.4851960144282268
OG0000010.475	OG0000371.2	OG0001125.24	OG0001227.24
0.007339046008161679	-0.599680677135515	-1.3566055465201077	-1.1294182759454146
OG0000011.1	OG0016916.0	OG0001161.24	OG0000738.19	OG0000828.16
0.5140970048942337	-2.012751907408848	-1.2649978065046903	-0.9985580258260937	-0.5756153284619034
OG0001337.24	OG0001129.24	OG0007601.0	OG0000018.289	OG0001883.0
-1.0631076980109506	-1.4876213919244545	-1.7759597257820698	-0.18885782633069192	-0.5116906642966368
OG0000007.976	OG0015247.2	OG0000813.1	OG0001154.24	OG0000611.0
-0.24982229440694287	-2.20157615452214	-0.9075219127996152	-1.7307274219549862	-1.3061450976464348
OG0001068.1	OG0007094.3	OG0000038.0	OG0001669.0	OG0001387.26
-0.08146110748876297	-2.6492764655589776	-0.5428785420499038	-0.2819124160394832	-1.5079930244060455
OG0000054.0	OG0000632.24	OG0013036.2	OG0001231.24	OG0001059.24
-0.11450372678347603	-0.9072513144604762	-2.52616114710497	-0.7558436043718957	-1.3230105221290025
OG0000547.0	OG0000124.2	OG0001943.0	OG0000012.918	OG0010956.0
-0.9153914246821905	-2.727379545337008	-1.6020875398230947	-0.17576167339628612	-1.6748438822584089
OG0001297.24	OG0016215.0	OG0000001.1420	OG0001539.22	OG0001263.26
-1.8484009177306033	-3.1844245711374275	-0.01727103870140411	-1.6674925540419632	-1.0667295284676728
OG0002012.0	OG0000011.1	OG0001216.24	OG0018042.2	OG0002087.0
-1.349970759472354	0.5140970048942337	-1.049904905826314	-1.2085609741275583	-1.1854085623368023
OG0000011.1	OG0002244.0	OG0000726.25	OG0002041.0	OG0012760.0
0.5140970048942337	-0.5045094894850606	-0.48398485299633537	-0.6413786861684825	-2.773984783597012
OG0001846.4	OG0000427.25	OG0000018.289	OG0001111.22	OG0001617.1
-0.7166708319483586	-0.3306103379871632	-0.18885782633069192	-1.1124747292584127	-2.4258500394902978
OG0002248.0	OG0002018.0	OG0000026.45	OG0002103.0
-0.48661032240315855	-0.7828933919166083	-0.1413028099616662	-0.9728459484962734
OG0017078.2	OG0001420.22	OG0001412.1	OG0002051.0	OG0000056.0
-1.2068948519411222	0.5647195944430954	-1.1181004969452384	-0.24127043154213737	0.25229454120183664
OG0000010.475	OG0001956.0	OG0002158.0	OG0001031.24
0.007339046008161679	-2.7888631730177247	-0.5659723253364025	-0.7526800650201803
OG0000054.0	OG0001001.1	OG0001169.24	OG0002015.0	OG0009229.0
-0.11450372678347603	0.37083384817640364	-1.2598063829795652	-1.6272707293402764	-1.2324299440482598
OG0000010.475	OG0002084.0	OG0002027.0	OG0001028.24
0.007339046008161679	-0.5728229453178999	-1.0969617298870882	-0.9235777245413976
OG0014745.2	OG0000861.24	OG0002120.0	OG0000012.918	OG0000739.15
-2.089267338097087	-0.7195187256993765	-1.1966076211729497	-0.17576167339628612	-0.807679564965501
OG0001129.24	OG0013582.0	OG0000728.24	OG0001865.0	OG0000056.0
-1.4876213919244545	-1.2677742231246545	-0.2368434162587132	-0.42585003949029804	0.25229454120183664
OG0009098.2	OG0001086.0	OG0002148.0	OG0000001.1420	OG0001287.24
-2.037413961643117	-0.5872726614083572	-0.47834617173337196	-0.01727103870140411	0.21175983301211862
OG0000011.1	OG0001363.24	OG0010996.0	OG0001517.22	OG0000747.2
0.5140970048942337	-0.21390553237095686	-1.7164337610348535	-1.1031469271032934	-2.16682653676166
OG0001421.30	OG0010159.0	OG0002147.0	OG0000026.45	OG0001210.24
-1.243318260190996	-2.394410848688886	-0.4254624786979365	-0.1413028099616662	-0.8094483479677298
OG0000000.3	OG0001963.0	OG0000001.1420	OG0001052.26
0.5371469436175693	-0.6501818280241396	-0.01727103870140411	-0.8956633401852645
OG0000393.0	OG0001280.24	OG0000245.1	OG0000056.0	OG0000683.0
-0.2582525917244842	-1.3518106972818624	-3.3734767572175395	0.25229454120183664	-0.10005101381032842
OG0001432.24	OG0001434.24	OG0000421.80	OG0000012.918
-1.8714426350262425	-1.2494792448176701	-2.084364376569687	-0.17576167339628612
OG0001412.1	OG0000038.0	OG0006933.0	OG0000559.30	OG0001454.24
-1.1181004969452384	-0.5428785420499038	-2.202903991745088	-1.033864894562046	-1.7754657367202709
OG0014636.1	OG0001363.24	OG0000038.0	OG0001423.30	OG0001156.1
-1.994240730711315	-0.21390553237095686	-0.5428785420499038	-1.373701051008195	-0.7888631730177249
OG0000010.475	OG0013485.8	OG0001384.1	OG0000539.1	OG0002170.0
0.007339046008161679	-2.6610907271910786	-1.25256963166354	-0.8282807609121521	0.15587873270414274
OG0001447.24	OG0001082.24	OG0000392.72	OG0010656.0	OG0000001.1420
-0.43869830585463065	-1.2426353276145088	-1.4779442508390357	-2.615287037577954	-0.01727103870140411
OG0001080.1	OG0001046.24	OG0000082.1	OG0001141.24
1.1629189615457785	-0.4054514504496458	-0.853866171106625	-0.7938569303086269
OG0001043.2	OG0001150.24	OG0002086.0	OG0000082.1
-1.0457292298551206	-1.5829441401868507	-1.624599071093643	-0.853866171106625
OG0001933.0	OG0001403.24	OG0013479.7	OG0001183.1	OG0000006.561
-1.1759246437484379	-1.132261648237312	-2.4004917640810643	-1.02591127235414	-0.17266872938773947
OG0010847.0	OG0000002.1788	OG0001269.1	OG0001594.1	OG0002167.0
-1.7898605425983316	0.2893623404769398	-1.5687514675652392	-2.03268380973072	-1.478346171733372
OG0012152.6	OG0001764.0	OG0000026.45	OG0000556.30	OG0002145.0
